type;post_title;code;sku;parent;post_content;regular_price;sale_price;weight;length;width;height;images;categories;tags;color_codes;attribute 1 name;attribute 1 value(s);attribute 1 global;attribute 2 name;attribute 2 value(s);attribute 2 global;attribute 3 name;attribute 3 value(s);attribute 3 global;attribute 4 name;attribute 4 value(s);attribute 4 global;attribute 5 name;attribute 5 value(s);attribute 5 global
variation;Prodir DS8 PMM Matt - Dolphin Grey matt - Zwart;DS8PMM;prodir-ds8-pmm-matt-dolphin-grey-matt-zwart;prodir-ds8-pmm-matt;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PMM-M70.jpg;Schrijfwaren;pennen;M70;Kleuren;Dolphin Grey matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PMM Matt - Black matt - Blauw;DS8PMM;prodir-ds8-pmm-matt-black-matt-blauw;prodir-ds8-pmm-matt;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PMM-M75.jpg;Schrijfwaren;pennen;M75;Kleuren;Black matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PMM Matt - Black matt - Zwart;DS8PMM;prodir-ds8-pmm-matt-black-matt-zwart;prodir-ds8-pmm-matt;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PMM-M75.jpg;Schrijfwaren;pennen;M75;Kleuren;Black matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PPP Polished - White polished - Blauw;DS8PPP;prodir-ds8-ppp-polished-white-polished-blauw;prodir-ds8-ppp-polished;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PPP-P02.jpg;Schrijfwaren;pennen;P02;Kleuren;White polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PPP Polished - White polished - Zwart;DS8PPP;prodir-ds8-ppp-polished-white-polished-zwart;prodir-ds8-ppp-polished;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PPP-P02.jpg;Schrijfwaren;pennen;P02;Kleuren;White polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PPP Polished - Orange polished - Blauw;DS8PPP;prodir-ds8-ppp-polished-orange-polished-blauw;prodir-ds8-ppp-polished;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PPP-P10.jpg;Schrijfwaren;pennen;P10;Kleuren;Orange polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PPP Polished - Orange polished - Zwart;DS8PPP;prodir-ds8-ppp-polished-orange-polished-zwart;prodir-ds8-ppp-polished;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PPP-P10.jpg;Schrijfwaren;pennen;P10;Kleuren;Orange polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PPP Polished - Red polished - Blauw;DS8PPP;prodir-ds8-ppp-polished-red-polished-blauw;prodir-ds8-ppp-polished;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PPP-P20.jpg;Schrijfwaren;pennen;P20;Kleuren;Red polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PPP Polished - Red polished - Zwart;DS8PPP;prodir-ds8-ppp-polished-red-polished-zwart;prodir-ds8-ppp-polished;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PPP-P20.jpg;Schrijfwaren;pennen;P20;Kleuren;Red polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PPP Polished - Navy Blue polished - Blauw;DS8PPP;prodir-ds8-ppp-polished-navy-blue-polished-blauw;prodir-ds8-ppp-polished;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PPP-P55.jpg;Schrijfwaren;pennen;P55;Kleuren;Navy Blue polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PPP Polished - Navy Blue polished - Zwart;DS8PPP;prodir-ds8-ppp-polished-navy-blue-polished-zwart;prodir-ds8-ppp-polished;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PPP-P55.jpg;Schrijfwaren;pennen;P55;Kleuren;Navy Blue polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PPP Polished - Black polished - Blauw;DS8PPP;prodir-ds8-ppp-polished-black-polished-blauw;prodir-ds8-ppp-polished;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PPP-P75.jpg;Schrijfwaren;pennen;P75;Kleuren;Black polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PPP Polished - Black polished - Zwart;DS8PPP;prodir-ds8-ppp-polished-black-polished-zwart;prodir-ds8-ppp-polished;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PPP-P75.jpg;Schrijfwaren;pennen;P75;Kleuren;Black polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PRR Soft Touch - Orange Soft Touch - Blauw;DS8PRR;prodir-ds8-prr-soft-touch-orange-soft-touch-blauw;prodir-ds8-prr-soft-touch;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PRR-R10.jpg;Schrijfwaren;pennen;R10;Kleuren;Orange Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PRR Soft Touch - Orange Soft Touch - Zwart;DS8PRR;prodir-ds8-prr-soft-touch-orange-soft-touch-zwart;prodir-ds8-prr-soft-touch;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PRR-R10.jpg;Schrijfwaren;pennen;R10;Kleuren;Orange Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PRR Soft Touch - Dark Red Soft Touch - Blauw;DS8PRR;prodir-ds8-prr-soft-touch-dark-red-soft-touch-blauw;prodir-ds8-prr-soft-touch;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PRR-R21.jpg;Schrijfwaren;pennen;R21;Kleuren;Dark Red Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PRR Soft Touch - Dark Red Soft Touch - Zwart;DS8PRR;prodir-ds8-prr-soft-touch-dark-red-soft-touch-zwart;prodir-ds8-prr-soft-touch;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PRR-R21.jpg;Schrijfwaren;pennen;R21;Kleuren;Dark Red Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PRR Soft Touch - Rose Soft Touch - Blauw;DS8PRR;prodir-ds8-prr-soft-touch-rose-soft-touch-blauw;prodir-ds8-prr-soft-touch;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PRR-R28.jpg;Schrijfwaren;pennen;R28;Kleuren;Rose Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PRR Soft Touch - Rose Soft Touch - Zwart;DS8PRR;prodir-ds8-prr-soft-touch-rose-soft-touch-zwart;prodir-ds8-prr-soft-touch;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PRR-R28.jpg;Schrijfwaren;pennen;R28;Kleuren;Rose Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PRR Soft Touch - Lime Green Soft Touch - Blauw;DS8PRR;prodir-ds8-prr-soft-touch-lime-green-soft-touch-blauw;prodir-ds8-prr-soft-touch;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PRR-R48.jpg;Schrijfwaren;pennen;R48;Kleuren;Lime Green Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PRR Soft Touch - Lime Green Soft Touch - Zwart;DS8PRR;prodir-ds8-prr-soft-touch-lime-green-soft-touch-zwart;prodir-ds8-prr-soft-touch;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PRR-R48.jpg;Schrijfwaren;pennen;R48;Kleuren;Lime Green Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PRR Soft Touch - Dark Blue R50 Soft Touch - Blauw;DS8PRR;prodir-ds8-prr-soft-touch-dark-blue-r50-soft-touch-blauw;prodir-ds8-prr-soft-touch;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PRR-R50.jpg;Schrijfwaren;pennen;R50;Kleuren;Dark Blue R50 Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PRR Soft Touch - Dark Blue R50 Soft Touch - Zwart;DS8PRR;prodir-ds8-prr-soft-touch-dark-blue-r50-soft-touch-zwart;prodir-ds8-prr-soft-touch;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PRR-R50.jpg;Schrijfwaren;pennen;R50;Kleuren;Dark Blue R50 Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PRR Soft Touch - True Blue R54 Soft Touch - Blauw;DS8PRR;prodir-ds8-prr-soft-touch-true-blue-r54-soft-touch-blauw;prodir-ds8-prr-soft-touch;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PRR-R54.jpg;Schrijfwaren;pennen;R54;Kleuren;True Blue R54 Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PRR Soft Touch - True Blue R54 Soft Touch - Zwart;DS8PRR;prodir-ds8-prr-soft-touch-true-blue-r54-soft-touch-zwart;prodir-ds8-prr-soft-touch;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PRR-R54.jpg;Schrijfwaren;pennen;R54;Kleuren;True Blue R54 Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PRR Soft Touch - Sodalite Blue Soft Touch - Blauw;DS8PRR;prodir-ds8-prr-soft-touch-sodalite-blue-soft-touch-blauw;prodir-ds8-prr-soft-touch;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PRR-R62.jpg;Schrijfwaren;pennen;R62;Kleuren;Sodalite Blue Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PRR Soft Touch - Sodalite Blue Soft Touch - Zwart;DS8PRR;prodir-ds8-prr-soft-touch-sodalite-blue-soft-touch-zwart;prodir-ds8-prr-soft-touch;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PRR-R62.jpg;Schrijfwaren;pennen;R62;Kleuren;Sodalite Blue Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PRR Soft Touch - Dolphin Grey Soft Touch - Blauw;DS8PRR;prodir-ds8-prr-soft-touch-dolphin-grey-soft-touch-blauw;prodir-ds8-prr-soft-touch;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PRR-R70.jpg;Schrijfwaren;pennen;R70;Kleuren;Dolphin Grey Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PRR Soft Touch - Dolphin Grey Soft Touch - Zwart;DS8PRR;prodir-ds8-prr-soft-touch-dolphin-grey-soft-touch-zwart;prodir-ds8-prr-soft-touch;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PRR-R70.jpg;Schrijfwaren;pennen;R70;Kleuren;Dolphin Grey Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PRR Soft Touch - Black Soft Touch - Blauw;DS8PRR;prodir-ds8-prr-soft-touch-black-soft-touch-blauw;prodir-ds8-prr-soft-touch;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PRR-R75.jpg;Schrijfwaren;pennen;R75;Kleuren;Black Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PRR Soft Touch - Black Soft Touch - Zwart;DS8PRR;prodir-ds8-prr-soft-touch-black-soft-touch-zwart;prodir-ds8-prr-soft-touch;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PRR-R75.jpg;Schrijfwaren;pennen;R75;Kleuren;Black Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PBB True Biotic - Snow - Blauw;DS8PBB;prodir-ds8-pbb-true-biotic-snow-blauw;prodir-ds8-pbb-true-biotic;;;;13.4;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PBB-B02.jpg;Schrijfwaren;pennen;B02;Kleuren;Snow;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PBB True Biotic - Snow - Zwart;DS8PBB;prodir-ds8-pbb-true-biotic-snow-zwart;prodir-ds8-pbb-true-biotic;;;;13.4;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PBB-B02.jpg;Schrijfwaren;pennen;B02;Kleuren;Snow;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PBB True Biotic - Sea Shell - Blauw;DS8PBB;prodir-ds8-pbb-true-biotic-sea-shell-blauw;prodir-ds8-pbb-true-biotic;;;;13.4;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PBB-B03.jpg;Schrijfwaren;pennen;B03;Kleuren;Sea Shell;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PBB True Biotic - Sea Shell - Zwart;DS8PBB;prodir-ds8-pbb-true-biotic-sea-shell-zwart;prodir-ds8-pbb-true-biotic;;;;13.4;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PBB-B03.jpg;Schrijfwaren;pennen;B03;Kleuren;Sea Shell;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PBB True Biotic - Coral - Blauw;DS8PBB;prodir-ds8-pbb-true-biotic-coral-blauw;prodir-ds8-pbb-true-biotic;;;;13.4;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PBB-B11.jpg;Schrijfwaren;pennen;B11;Kleuren;Coral;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PBB True Biotic - Coral - Zwart;DS8PBB;prodir-ds8-pbb-true-biotic-coral-zwart;prodir-ds8-pbb-true-biotic;;;;13.4;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PBB-B11.jpg;Schrijfwaren;pennen;B11;Kleuren;Coral;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PBB True Biotic - Sea Salt - Blauw;DS8PBB;prodir-ds8-pbb-true-biotic-sea-salt-blauw;prodir-ds8-pbb-true-biotic;;;;13.4;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PBB-B33.jpg;Schrijfwaren;pennen;B33;Kleuren;Sea Salt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PBB True Biotic - Sea Salt - Zwart;DS8PBB;prodir-ds8-pbb-true-biotic-sea-salt-zwart;prodir-ds8-pbb-true-biotic;;;;13.4;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PBB-B33.jpg;Schrijfwaren;pennen;B33;Kleuren;Sea Salt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PBB True Biotic - Alga - Blauw;DS8PBB;prodir-ds8-pbb-true-biotic-alga-blauw;prodir-ds8-pbb-true-biotic;;;;13.4;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PBB-B41.jpg;Schrijfwaren;pennen;B41;Kleuren;Alga;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PBB True Biotic - Alga - Zwart;DS8PBB;prodir-ds8-pbb-true-biotic-alga-zwart;prodir-ds8-pbb-true-biotic;;;;13.4;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PBB-B41.jpg;Schrijfwaren;pennen;B41;Kleuren;Alga;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PBB True Biotic - Sky - Blauw;DS8PBB;prodir-ds8-pbb-true-biotic-sky-blauw;prodir-ds8-pbb-true-biotic;;;;13.4;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PBB-B55.jpg;Schrijfwaren;pennen;B55;Kleuren;Sky;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PBB True Biotic - Sky - Zwart;DS8PBB;prodir-ds8-pbb-true-biotic-sky-zwart;prodir-ds8-pbb-true-biotic;;;;13.4;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PBB-B55.jpg;Schrijfwaren;pennen;B55;Kleuren;Sky;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PBB True Biotic - Blue Sea - Blauw;DS8PBB;prodir-ds8-pbb-true-biotic-blue-sea-blauw;prodir-ds8-pbb-true-biotic;;;;13.4;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PBB-B62.jpg;Schrijfwaren;pennen;B62;Kleuren;Blue Sea;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PBB True Biotic - Blue Sea - Zwart;DS8PBB;prodir-ds8-pbb-true-biotic-blue-sea-zwart;prodir-ds8-pbb-true-biotic;;;;13.4;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PBB-B62.jpg;Schrijfwaren;pennen;B62;Kleuren;Blue Sea;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PBB True Biotic - Night - Blauw;DS8PBB;prodir-ds8-pbb-true-biotic-night-blauw;prodir-ds8-pbb-true-biotic;;;;13.4;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PBB-B75.jpg;Schrijfwaren;pennen;B75;Kleuren;Night;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PBB True Biotic - Night - Zwart;DS8PBB;prodir-ds8-pbb-true-biotic-night-zwart;prodir-ds8-pbb-true-biotic;;;;13.4;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PBB-B75.jpg;Schrijfwaren;pennen;B75;Kleuren;Night;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PSM Matt Metal Clip - White matt - Blauw;DS8PSM-S;prodir-ds8-psm-matt-metal-clip-white-matt-blauw;prodir-ds8-psm-matt-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSM-S-M02.jpg;Schrijfwaren;pennen;M02;Kleuren;White matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PSM Matt Metal Clip - White matt - Zwart;DS8PSM-S;prodir-ds8-psm-matt-metal-clip-white-matt-zwart;prodir-ds8-psm-matt-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSM-S-M02.jpg;Schrijfwaren;pennen;M02;Kleuren;White matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PSM Matt Metal Clip - Lemon matt - Blauw;DS8PSM-S;prodir-ds8-psm-matt-metal-clip-lemon-matt-blauw;prodir-ds8-psm-matt-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSM-S-M07.jpg;Schrijfwaren;pennen;M07;Kleuren;Lemon matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PSM Matt Metal Clip - Lemon matt - Zwart;DS8PSM-S;prodir-ds8-psm-matt-metal-clip-lemon-matt-zwart;prodir-ds8-psm-matt-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSM-S-M07.jpg;Schrijfwaren;pennen;M07;Kleuren;Lemon matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PSM Matt Metal Clip - Raspberry matt - Blauw;DS8PSM-S;prodir-ds8-psm-matt-metal-clip-raspberry-matt-blauw;prodir-ds8-psm-matt-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSM-S-M27.jpg;Schrijfwaren;pennen;M27;Kleuren;Raspberry matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PSM Matt Metal Clip - Raspberry matt - Zwart;DS8PSM-S;prodir-ds8-psm-matt-metal-clip-raspberry-matt-zwart;prodir-ds8-psm-matt-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSM-S-M27.jpg;Schrijfwaren;pennen;M27;Kleuren;Raspberry matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PSM Matt Metal Clip - Green matt - Blauw;DS8PSM-S;prodir-ds8-psm-matt-metal-clip-green-matt-blauw;prodir-ds8-psm-matt-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSM-S-M47.jpg;Schrijfwaren;pennen;M47;Kleuren;Green matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PSM Matt Metal Clip - Green matt - Zwart;DS8PSM-S;prodir-ds8-psm-matt-metal-clip-green-matt-zwart;prodir-ds8-psm-matt-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSM-S-M47.jpg;Schrijfwaren;pennen;M47;Kleuren;Green matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PSM Matt Metal Clip - Cyan Blue matt - Blauw;DS8PSM-S;prodir-ds8-psm-matt-metal-clip-cyan-blue-matt-blauw;prodir-ds8-psm-matt-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSM-S-M58.jpg;Schrijfwaren;pennen;M58;Kleuren;Cyan Blue matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PSM Matt Metal Clip - Cyan Blue matt - Zwart;DS8PSM-S;prodir-ds8-psm-matt-metal-clip-cyan-blue-matt-zwart;prodir-ds8-psm-matt-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSM-S-M58.jpg;Schrijfwaren;pennen;M58;Kleuren;Cyan Blue matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PSM Matt Metal Clip - Dolphin Grey matt - Blauw;DS8PSM-S;prodir-ds8-psm-matt-metal-clip-dolphin-grey-matt-blauw;prodir-ds8-psm-matt-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSM-S-M70.jpg;Schrijfwaren;pennen;M70;Kleuren;Dolphin Grey matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PSM Matt Metal Clip - Dolphin Grey matt - Zwart;DS8PSM-S;prodir-ds8-psm-matt-metal-clip-dolphin-grey-matt-zwart;prodir-ds8-psm-matt-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSM-S-M70.jpg;Schrijfwaren;pennen;M70;Kleuren;Dolphin Grey matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PSM Matt Metal Clip - Black matt - Blauw;DS8PSM-S;prodir-ds8-psm-matt-metal-clip-black-matt-blauw;prodir-ds8-psm-matt-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSM-S-M75.jpg;Schrijfwaren;pennen;M75;Kleuren;Black matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PSM Matt Metal Clip - Black matt - Zwart;DS8PSM-S;prodir-ds8-psm-matt-metal-clip-black-matt-zwart;prodir-ds8-psm-matt-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSM-S-M75.jpg;Schrijfwaren;pennen;M75;Kleuren;Black matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PSP Polished Metal Clip - White polished - Blauw;DS8PSP-S;prodir-ds8-psp-polished-metal-clip-white-polished-blauw;prodir-ds8-psp-polished-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSP-S-P02.jpg;Schrijfwaren;pennen;P02;Kleuren;White polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PSP Polished Metal Clip - White polished - Zwart;DS8PSP-S;prodir-ds8-psp-polished-metal-clip-white-polished-zwart;prodir-ds8-psp-polished-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSP-S-P02.jpg;Schrijfwaren;pennen;P02;Kleuren;White polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PSP Polished Metal Clip - Orange polished - Blauw;DS8PSP-S;prodir-ds8-psp-polished-metal-clip-orange-polished-blauw;prodir-ds8-psp-polished-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSP-S-P10.jpg;Schrijfwaren;pennen;P10;Kleuren;Orange polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PSP Polished Metal Clip - Orange polished - Zwart;DS8PSP-S;prodir-ds8-psp-polished-metal-clip-orange-polished-zwart;prodir-ds8-psp-polished-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSP-S-P10.jpg;Schrijfwaren;pennen;P10;Kleuren;Orange polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
